id,name,gender,age,education,profession,income,living_with,nation,phone,job,fb_freq,yt_freq,insta_freq,use_less_than_2GB,use_2GB_to_4GB
10784,Shannon Avila,Female,19,None,Student,268400$,Si    ngle_0,US,4884203350,Armed forces technical officer,0,1,5,7,1
1614,Melanie Crawford,Female,19,None,Student,10510000000 VND, Si n gle_0,US,478-889-6539,Film/video editor,0,1,5,7,1
4579,Jamie Austin,Female,18,None,Student,152800$,S i   ngle_0,US,(359)675-8772x068,Field trials officer,0,3,6,8,1
10487,Crystal Glenn,Female,19,None,Student,379600$,S   ingle_0,US,(984)344-5997,Records manager,0,1,6,8,3
11517,Cassandra Newton,Female,20,None,Student,12135000000 VND,Sin  gle_0,ENGLAND,001-775-611-7439x25934,"Conservation officer, historic buildings",0,1,8,7,3
2473,Maria Clara Moraes,Female,19,None,Student,220000$,Si n gle_0,BRAZIL,+55 21 4395 0322,Bailarina,0,3,6,5,1
1164,Phyllis Henson,Female,19,None,Student,131000$,Single_0,ENGLAND,207.773.8064x06196,"Administrator, sports",0,1,7,4,3
10333,안현지,Female,20,None,Student,171300$,S i n gle_0,KOREA,053-338-3679,영업 및 판매 관련 관리자,0,1,4,8,1
3070,池田 陽子,Female,44,None,Unemployed,827500000 VND, M a r ried_2,JAPAN,070-0082-2944,栄養士,0,0,4,1,0
11065,清水 美加子,Female,41,None,Unemployed,31400$,Ma rr  ied_3,JAPAN,090-1394-7849,アニメーター,0,0,5,3,0
10755,Charles Clayton,Other,42,None,Unemployed,635000000 VND,Marrie d_3,ENGLAND,718-474-7290x94586,Management consultant,0,0,7,1,1
9678,Henrique Alves,Other,44,None,Unemployed,720000000 VND,  M arried_1,BRAZIL,81 6346-6940,Engenheiro de energia,0,0,5,1,0
17400,周海燕,Female,42,None,Unemployed,875000000 VND,Mar ried_3,CHINA,13454779262,物业设施管理人员,0,0,5,1,1
12421,Faith Tucker,Female,44,None,Unemployed,690000000 VND,Married_4,US,8049674287,Patent attorney,0,0,6,2,0
1968,Anita Dyer,Female,43,None,Unemployed,33800$, Mar ried_2,ENGLAND,3412516183,Systems developer,0,0,6,3,0
5418,Michelle Cunningham MD,Female,41,None,Unemployed,732500000 VND,Ma rr ied_2,US,(313)633-5384x103,Media planner,0,0,6,2,1
1434,Andrea Pitts,Female,42,None,Unemployed,35900$,Married_1,US,(636)279-4649x475,Brewing technologist,0,0,5,1,0
1620,Janice Weaver,Female,43,None,Protective Service,26500$,Divorced_2,ENGLAND,599.507.5380,"Pharmacist, hospital",0,0,5,1,0
17368,李燕,Female,41,None,Protective Service,25900$,D ivorced_2,CHINA,15882479051,绩效考核专员/助理,1,1,8,2,1
15631,Chelsea Johnson,Female,41,None,Protective Service,36700$, Divo r ced_1,ENGLAND,(591)385-1442x28937,Public house manager,0,1,6,1,0
16873,Teresa Edwards,Female,44,None,Protective Service,37200$,Di vor ced_2,US,(469)321-5096x6593,Translator,1,0,4,1,1
1432,장건우,Other,42,None,Protective Service,802500000 VND, Di vorced_1,KOREA,02-9670-4917,정보통신관련 관리자,1,1,8,1,1
19028,Donna Johnson,Female,44,None,Protective Service,33500$,Di vo rced_4,US,001-375-585-3766x762,"Engineer, maintenance (IT)",1,1,7,1,0
15167,Tiffany Brown,Female,45,None,Protective Service,32300$,Divor ced_3,US,(879)536-8900,Archivist,0,1,8,2,1
1696,Jessica Kennedy,Female,44,None,Protective Service,30200$,D ivorced_3,US,462-592-6438x97008,Data scientist,0,0,5,2,1
17077,Антонина Эдуардовна Владимирова,Female,41,None,Protective Service,32300$,D i vo rced_2,RUSSIA,84668961517,Заточник,0,0,8,1,0
15956,Diana Huynh,Other,45,None,Protective Service,680000000 VND,Divorce d_1,US,286.390.5353,Physiotherapist,0,0,7,1,1
7950,Tasha Estrada,Female,25,Masters,Student,787500000 VND,Unm arr  ied_0,US,+1-951-266-3732x8649,Forensic scientist,0,8,2,12,1
14579,Maria Russell,Female,23,Masters,Student,650000000 VND,Unmarried_0,US,854.448.9002,Magazine features editor,1,7,3,9,0
13540,Kelly Wong,Female,21,Masters,Student,792500000 VND,Unm  a r ried_0,AUSTRALIA,0765720114,"Engineer, civil (contracting)",1,4,3,15,0
2046,Dipl.-Ing. Anke Drewes B.Eng.,Female,21,Masters,Student,640000000 VND,Unmarried_0,DENMARK,(02409) 683616,Pfleger,0,6,2,21,0
15462,Erica Weaver,Female,24,Masters,Student,29200$,  Unmar  ried_0,ENGLAND,804.805.5743,Conference centre manager,1,4,2,13,1
3492,Madeline Reid,Female,23,Masters,Student,865000000 VND, U n ma rried_0,ENGLAND,254.872.3985x93883,Nutritional therapist,0,7,2,18,1
4995,최혜진,Female,21,Masters,Student,917500000 VND, Unmarried_0,KOREA,070-7587-2561,패션 디자이너,1,4,3,23,1
10461,Емельянова Галина Эльдаровна,Other,24,Masters,Student,35300$,Un  m arried_0,RUSSIA,+7 (092) 459-50-07,Заточник,1,4,3,11,1
19815,Sharon Payne,Female,23,Masters,Student,770000000 VND, Un ma  rried_0,US,295-674-9982x35851,Bonds trader,1,7,2,15,1
7186,山崎 明美,Female,24,Masters,Student,33400$,U n mar ried_0,JAPAN,080-7484-8806,コピーライター,1,4,3,16,0
15708,Cynthia Mcclain,Female,23,Masters,Student,29600$, Un  mar ried_0,ENGLAND,860.829.6127,"Administrator, sports",0,5,1,21,1
5059,杨颖,Female,24,Masters,Student,657500000 VND,Un ma rr ied_0,CHINA,13544966133,美容保健,1,4,3,18,1
15076,山本 零,Other,25,Masters,Student,640000000 VND,Unm  a r ried_0,JAPAN,22-5134-8245,絵本作家,0,7,3,14,1
3219,Anne Foster,Female,21,Masters,Student,25400$,U nmar   ried_0,ENGLAND,+1-536-515-0316,Insurance claims handler,0,4,3,23,0
11679,Meagan Peterson DDS,Female,25,Masters,Student,31000$,Un married_0,AUSTRALIA,(08)74093088,Government social research officer,1,8,3,17,1
3731,Lauren Stevenson,Female,21,Masters,Student,25100$,U nma   rried_0,US,7568961005,Orthoptist,1,4,2,23,0
3167,Beth Lamb MD,Female,25,Masters,Student,727500000 VND,Unmarried_0,US,226.834.8169x9670,"Programmer, multimedia",0,4,3,18,0
13439,Синклитикия Артемовна Богданова,Female,23,None,Student,267500000 VND, Single_0,RUSSIA,+7 (648) 453-47-78,Метеоролог,18,8,4,5,1
18865,Stephanie Williams,Other,23,None,Student,272500000 VND,Sing le_0,ENGLAND,(241)962-9264x81507,Recruitment consultant,20,5,5,4,3
16695,Brenda Tran,Female,23,None,Student,4100$,S  ingle_0,ENGLAND,001-670-852-7555x4533,"Scientist, research (maths)",20,7,4,4,3
7881,Adam Goodman,Other,25,None,Student,4700$,Si ngle_0,US,274-949-0440x8749,Biomedical scientist,12,4,5,8,3
8302,张辉,Female,22,None,Student,7800$, Si  ngle_0,CHINA,15560484679,编辑,19,4,4,7,2
8644,Laurie Cantu,Female,25,None,Student,295000000 VND, S i  ngle_0,ENGLAND,+1-633-413-9505x85229,Investment analyst,15,7,7,6,1
17027,Alicia House,Female,25,None,Student,5500$,Single_0,ENGLAND,001-837-443-2116x8232,"Designer, television/film set",20,7,6,4,3
10124,Rhonda Whitney,Female,25,None,Student,9200$,S in  gle_0,ENGLAND,001-271-343-4055x7220,Media buyer,23,4,7,8,1
19333,Taylor Williams,Female,24,None,Student,267500000 VND,Sing le_0,ENGLAND,001-216-804-9007x314,"Surveyor, hydrographic",10,8,8,6,1
16939,Leslie Benson,Female,22,None,Student,310000000 VND,S ingle_0,US,(721)301-9623x2318,Higher education careers adviser,11,7,8,5,3
15264,Ruth Kerr,Female,24,None,Student,142500000 VND,S i n gle_0,US,731.642.7670x4189,"Psychologist, forensic",19,8,8,8,1
3884,Maria Julia Castro,Female,24,None,Student,177500000 VND, S  i ngle_0,BRAZIL,+55 31 6762-8756,Juiz de futebol,10,4,6,5,2
2270,Kelly Cordova,Other,21,None,Student,277500000 VND, Si n gle_0,US,001-368-904-7912x28730,Food technologist,22,7,4,7,3
14611,장아름,Female,21,None,Student,212500000 VND,   Single_0,KOREA,054-453-5865,기타 이미용/예식 및 의료보조 서비스 종사원,13,6,6,7,3
3998,Prof. Helmtrud Schleich,Other,21,None,Student,50000000 VND,Single_0,DENMARK,04946611459,Koreanistiker,23,6,5,7,1
12196,양미숙,Other,25,None,Student,5400$,Single_0,KOREA,062-230-4155,검표원,12,7,7,7,1
6023,Hannah Aguirre,Female,23,None,Student,195000000 VND, Si ngle_0,ENGLAND,646-235-6981x16702,"Engineer, biomedical",21,4,6,5,2
3880,Keith Williams,Other,21,Bachelor,Arts Design Entertainment Sports & Media,54400$,  S  ingle_0,ENGLAND,001-913-779-8416,Hotel manager,10,3,9,5,1
1371,Jonathan Torres,Male,21,Bachelor,Arts Design Entertainment Sports & Media,57300$,S  i  ngle_0,US,696.844.5814,"Therapist, drama",17,2,9,5,1
2009,Gabriel Dixon,Male,24,Bachelor,Arts Design Entertainment Sports & Media,62400$, Single_0,ENGLAND,+1-692-510-9528x156,Psychotherapist,16,1,15,8,1
17519,Nicholas Lee,Male,25,Bachelor,Arts Design Entertainment Sports & Media,1552500000 VND,Single_0,US,333.444.7886x833,Analytical chemist,19,1,17,7,1
19414,Martin Todd,Male,22,Bachelor,Arts Design Entertainment Sports & Media,1330000000 VND,  S i ngle_0,ENGLAND,435-751-5074,"Engineer, civil (contracting)",19,2,14,4,0
8905,김건우,Male,24,Bachelor,Arts Design Entertainment Sports & Media,1547500000 VND,   Si ngle_0,KOREA,055-547-1775,결혼 상담원 및 웨딩플래너,21,2,19,8,0
8491,杨桂芳,Male,22,Bachelor,Arts Design Entertainment Sports & Media,51800$,Singl e_0,CHINA,13973312810,生物工程/生物制药,17,1,15,7,1
7866,Радим Георгиевич Панов,Male,25,Bachelor,Arts Design Entertainment Sports & Media,1380000000 VND,  Si ngle_0,RUSSIA,8 020 360 69 42,Гример,20,2,13,6,0
7854,Thomas Morris,Male,21,Bachelor,Arts Design Entertainment Sports & Media,1550000000 VND,  S ingle_0,ENGLAND,782.752.0798,"Sound technician, broadcasting/film/video",13,2,23,8,0
15705,Jose Roberts,Male,22,Bachelor,Arts Design Entertainment Sports & Media,60700$,Sin gle_0,ENGLAND,807-787-4341,Paramedic,10,2,23,7,0
19433,Лапин Аскольд Давыдович,Male,25,Bachelor,Arts Design Entertainment Sports & Media,1480000000 VND,Single_0,RUSSIA,+71420766706,Врач УЗ-диагностики,12,3,12,6,0
9453,George Parks,Male,21,Bachelor,Arts Design Entertainment Sports & Media,56800$,Single_0,US,812-758-8811,Technical sales engineer,18,3,20,8,0
14584,Robert Davis,Male,22,Bachelor,Arts Design Entertainment Sports & Media,1552500000 VND, S i  ngle_0,ENGLAND,(209)319-4745x83736,"Therapist, occupational",21,1,22,4,1
3815,Bruce Dyer,Male,24,Bachelor,Arts Design Entertainment Sports & Media,1527500000 VND,Sin   gle_0,ENGLAND,(375)487-9084x662,Cartographer,18,3,21,6,0
15238,Steven Carter,Male,21,Bachelor,Arts Design Entertainment Sports & Media,62300$, S i  ngle_0,US,915-562-1092x4723,IT trainer,23,2,18,4,0
5023,박도윤,Male,44,Masters,Management,371500$,Mar ried_0,KOREA,011-459-7454,도금 및 금속분무기 조작원,0,8,20,18,1
19002,Todd Wilson,Male,43,Masters,Management,225600$,M  arr ied_0,AUSTRALIA,+61.497.104.792,Cartographer,0,5,9,12,2
18056,渡辺 学,Male,42,Masters,Management,6787500000 VND,Married_0,JAPAN,080-5333-5676,和紙職人,0,4,21,9,1
8024,Joshua Mack MD,Male,44,Masters,Management,324300$,M ar r ied_0,ENGLAND,783-698-3371,Professor Emeritus,0,6,12,14,1
6734,Jeremy Torres,Male,43,Masters,Management,12302500000 VND, M  a rried_0,US,+1-816-335-5306x0581,Senior tax professional/tax inspector,1,4,12,14,2
18981,福田 直人,Male,41,Masters,Management,9462500000 VND,Marr  ied_0,JAPAN,090-5001-4169,ゲームクリエイター,0,6,13,19,3
5881,Brian Miller,Male,42,Masters,Management,255000$, M a r ried_0,AUSTRALIA,+61 7 5297 5682,Health service manager,1,5,9,19,1
3137,Jason Jones,Male,43,Masters,Management,5705000000 VND,Ma  rried_0,US,(864)744-5074x05844,"Geologist, wellsite",1,7,16,16,1
17928,鈴木 淳,Male,43,Masters,Management,438200$,Mar r ied_0,JAPAN,25-2079-7168,公認会計士,1,8,22,12,2
10028,김영숙,Other,41,Masters,Management,281300$,  M ar ried_0,KOREA,062-067-2286,김치 및 밑반찬 제조 종사원,0,6,22,16,1
7394,Christopher Carroll DVM,Male,44,Masters,Management,4082500000 VND,Married_0,US,(204)727-3908,Equities trader,0,8,9,15,3
6784,Tanner Turner,Male,45,Masters,Management,2832500000 VND,Married_0,US,+1-923-218-1261,Higher education lecturer,1,7,19,20,2
15120,Christopher Simpson,Male,42,Masters,Management,7167500000 VND,M arried_0,ENGLAND,336-878-9944,"Engineer, electronics",1,4,20,18,3
3577,Геннадий Бориславович Копылов,Male,41,Masters,Management,117000$,   Married_0,RUSSIA,+77774392075,Клинер,1,6,19,19,1
2200,Robert Buchanan,Male,41,Masters,Management,225200$,Ma rr ied_0,ENGLAND,7982618563,Advertising copywriter,1,6,14,15,3
19286,김준호,Male,42,Masters,Management,7560000000 VND,Married_0,KOREA,018-498-5891,선박 갑판승무원 및 관련 종사원,0,4,19,12,1
9498,Ethan Parks,Male,44,Masters,Management,126700$,Mar ried_0,US,6832932206,Equality and diversity officer,1,6,11,11,1
2385,Walther Bohlander,Male,45,Masters,Management,263200$,M arri ed_0,DENMARK,(03919) 412056,Informatiker,1,7,13,23,1
12643,叶颖,Female,26,Bachelor,Retired,2255000000 VND,Single_0,CHINA,15766269582,经纪人/星探,0,0,0,3,0
10360,三浦 陽子,Female,27,Bachelor,Retired,90100$,Sin   gle_0,JAPAN,070-3569-3867,アートディレクター,0,1,0,1,1
15814,Rebecca Walker,Female,30,Bachelor,Retired,2465000000 VND, Si   ngle_0,ENGLAND,+1-233-850-2082x400,"Surveyor, land/geomatics",0,1,1,3,0
4775,Amy Kane,Female,27,Bachelor,Retired,2445000000 VND,Single_0,ENGLAND,001-836-602-3668x410,Electrical engineer,0,0,1,2,0
9376,Cynthia Hester,Female,27,Bachelor,Retired,90600$,Sin gle_0,US,334-738-0815x15414,Interpreter,0,0,1,2,0
3083,한예원,Female,26,Bachelor,Retired,2205000000 VND,Single_0,KOREA,055-910-4630,보건위생 및 환경 검사원,0,0,1,2,1
4721,박지후,Male,23,Bachelor,Student,64900$,Sing le_0,KOREA,017-955-0259,농림어업관련 시험원,6,4,1,1,0
7130,Shawn Nixon,Male,25,Bachelor,Student,64900$, S in gle_0,US,(491)825-8872x53081,Applications developer,7,8,2,3,1
9939,坂本 和也,Male,21,Bachelor,Student,65500$, Si  ngle_0,JAPAN,080-0383-2735,絵本作家,5,8,2,2,1
12931,William Malone,Male,21,Bachelor,Student,1850000000 VND,Sing le_0,US,+1-596-865-5635x5722,Administrator,4,5,1,2,1
5793,Timothy Edwards,Male,22,Bachelor,Student,70600$,Sing le_0,ENGLAND,910-649-1369,Sports administrator,7,4,3,1,1
1717,Dr. Ryan Camargo,Male,25,Bachelor,Student,1687500000 VND,S   ingle_0,BRAZIL,84 6414-6966,Geradorista,4,7,3,3,0
3231,Paul Delgado,Male,23,Bachelor,Student,63900$, S i  ngle_0,AUSTRALIA,54509905,"Civil engineer, consulting",7,8,3,3,0
1522,Cauã Silva,Male,23,Bachelor,Student,1837500000 VND,Singl e_0,BRAZIL,+55 (061) 2741 8576,Estoquista,4,7,3,3,1
7556,백민수,Male,22,Bachelor,Student,1770000000 VND, Si ngle_0,KOREA,016-048-5175,조림/영림 및 벌목원,6,5,3,2,1
7043,Keith Cook,Male,21,Bachelor,Student,74800$,Single_0,ENGLAND,(626)779-5135x5749,Consulting civil engineer,5,6,3,2,1
3600,심정수,Male,22,Bachelor,Student,1620000000 VND,S  i ngle_0,KOREA,062-409-9337,무역 사무원,4,4,2,3,1
7702,John Saunders,Male,25,Bachelor,Student,1600000000 VND,Sing le_0,ENGLAND,321-691-5402,"Merchandiser, retail",5,6,3,3,1
2291,Wesley Miller,Male,22,Bachelor,Student,72600$,Sin gle_0,US,001-909-475-7072,Medical secretary,4,8,3,3,1
1656,Агафонов Панфил Бенедиктович,Male,21,Bachelor,Student,69000$,  S  ingle_0,RUSSIA,+7 326 127 2375,Флеболог,5,7,1,1,1
1705,Matthew Randolph,Male,21,Bachelor,Student,1677500000 VND,  Si  ngle_0,US,(302)803-2794,Chief Marketing Officer,6,6,1,1,0
11465,Gusti Biggen-Dörr,Other,23,Bachelor,Student,64400$,S i ngle_0,DENMARK,+49 (0) 9962 199341,Beamter,6,5,3,2,0
4551,Steven Robinson,Male,25,Bachelor,Student,64200$,S  in gle_0,ENGLAND,(910)300-0057,Aid worker,8,4,3,2,1
4635,Феофан Игнатович Михеев,Male,22,Bachelor,Student,69100$,Sin  gle_0,RUSSIA,+7 (741) 440-52-74,Налоговый инспектор,6,4,3,1,0
3310,김영수,Male,23,Bachelor,Student,63200$,  Si  ngle_0,KOREA,041-220-7819,기타 서비스관련 단순 종사원,5,4,3,2,0
17348,刘淑珍,Male,23,Bachelor,Student,1665000000 VND, S  i ngle_0,CHINA,18895273841,后期制作,7,8,3,1,1
15653,Arthur Neal,Male,21,Bachelor,Student,70600$,Single_0,US,7552130231,Technical brewer,4,5,1,2,0
11193,Michelle Norman,Female,34,Bachelor,Sales & Related,422500000 VND,Married_2,US,+1-781-746-8577,Public house manager,0,1,3,2,0
1031,Kristina Ford,Female,32,Bachelor,Sales & Related,510000000 VND,Mar   ried_1,ENGLAND,+1-237-449-5613x1239,Public house manager,0,2,1,3,1
11297,Christina Armstrong,Female,31,Bachelor,Sales & Related,522500000 VND,Mar  ried_1,US,+1-872-447-4160x44627,Economist,0,3,1,1,0
10608,Gabriela Aguirre,Female,34,Bachelor,Sales & Related,532500000 VND,Married_1,US,426-491-1368x317,Mechanical engineer,0,1,2,2,0
3381,木村 加奈,Female,31,Bachelor,Sales & Related,23300$,M  arried_1,JAPAN,080-9041-5489,イラストレーター,0,2,1,1,0
12159,高橋 結衣,Female,34,Bachelor,Sales & Related,23700$,Ma  r  ried_1,JAPAN,070-7725-8795,グラフィックデザイナー,0,3,2,1,0
12621,Jessica Lopez,Other,32,Bachelor,Sales & Related,19700$, Married_1,US,001-544-398-7542,Trade union research officer,0,3,1,2,0
9826,Daisy Hogan,Female,35,Bachelor,Sales & Related,17400$,Married_3,US,826-600-2104x2858,Soil scientist,0,3,2,2,1
5337,Феврония Павловна Воронова,Female,34,Bachelor,Sales & Related,522500000 VND, M arried_4,RUSSIA,85953277696,Географ,1,2,1,3,0
10623,Linda Parsons,Female,31,Bachelor,Sales & Related,19900$,M   ar ried_4,US,777.298.9821x38055,Leisure centre manager,1,2,2,1,1
13694,Emily Mcclure,Female,31,Bachelor,Sales & Related,18700$,Mar ried_3,US,(865)559-8370x33995,Insurance underwriter,1,3,2,2,0
10558,胡佳,Female,35,Bachelor,Sales & Related,365000000 VND,Marri ed_1,CHINA,15726980885,其他,1,3,1,2,1
14859,Derrick Riley,Male,26,Bachelor,Life Physical Social Science,39500$,M a  r ried_0,US,234-490-4447x247,Media planner,1,1,2,1,0
18430,Dr. Gael Aparecida,Male,28,Bachelor,Life Physical Social Science,43800$,Married_0,BRAZIL,+55 (051) 5441 0171,Radialista,1,1,2,2,1
2641,Макар Анисимович Морозов,Male,30,Bachelor,Life Physical Social Science,1027500000 VND,Married_0,RUSSIA,8 (597) 412-0473,Детектив,1,3,3,3,0
6085,이민석,Male,26,Bachelor,Life Physical Social Science,1065000000 VND,Ma   rried_0,KOREA,043-095-3998,정부 및 공공 행정 전문가,0,2,2,2,1
2116,Frederick Howard,Male,30,Bachelor,Life Physical Social Science,39700$,Married_0,US,312.841.9728x6011,Company secretary,1,3,3,2,1
11032,Rodney Smith,Male,27,Bachelor,Life Physical Social Science,39200$,Marr  ied_0,US,240-947-9317,"Designer, fashion/clothing",1,1,1,2,1
10932,Douglas Lee,Male,30,Bachelor,Life Physical Social Science,1062500000 VND,Married_0,US,200-437-1688,Psychotherapist,1,2,2,3,0
12901,Emily Ellis,Other,30,Bachelor,Life Physical Social Science,1080000000 VND,M arr ied_0,AUSTRALIA,+61-409-739-298,Counselling psychologist,0,1,2,2,1
9407,Michael Guzman,Male,27,Bachelor,Life Physical Social Science,49100$, Ma  r ried_0,US,001-547-805-4267x5603,Product manager,1,3,2,3,0
6407,Эммануил Валерьянович Жуков,Male,28,Bachelor,Life Physical Social Science,39900$,Ma r ried_0,RUSSIA,8 560 371 0011,Сексопатолог,1,1,2,2,1
5399,Michael Sanchez,Male,27,Bachelor,Life Physical Social Science,950000000 VND, Marri ed_0,US,(276)626-3152x623,"Investment banker, corporate",0,3,1,2,1
6681,Matthew West,Male,28,Bachelor,Life Physical Social Science,43200$, Marr  ied_0,US,958.350.8399x409,Medical technical officer,0,2,2,3,1
9981,橋本 浩,Male,28,Bachelor,Life Physical Social Science,44300$,Married_0,JAPAN,090-1419-5362,司法書士,1,1,3,1,0
14638,Jacob Taylor,Male,27,Bachelor,Life Physical Social Science,44300$,  Ma  rried_0,US,579-231-3782x929,Immunologist,0,3,2,1,0
9805,小林 涼平,Male,28,Bachelor,Life Physical Social Science,982500000 VND, M   arried_0,JAPAN,080-0321-6949,大学教授,1,2,2,2,1
15905,David Hendricks,Male,27,Bachelor,Life Physical Social Science,49000$,Ma  rr ied_0,ENGLAND,836.598.8612,"Engineer, maintenance (IT)",1,1,3,2,1
3250,Stephanie Kim,Female,29,Highschool,Business & Financial,19700$,Unmarried_0,US,(971)241-3501x359,Technical sales engineer,0,3,0,3,0
